,Date,Low,High,Close,Open
891,2008-08-05,2000.7928,2071.6056,2063.6266,2032.799
890,2008-08-04,2024.7748,2094.454,2033.2524,2059.3196
889,2008-08-01,1958.4506,2098.0354,2085.1604,1972.0508
888,2008-07-31,1953.0104,2008.3186,2000.3394,1961.1706
887,2008-07-30,1890.4036,1967.5172,1961.3518,1890.4036
886,2008-07-29,1883.4674,1976.5842,1890.63,1976.5842
885,2008-07-28,1909.0812,1984.654,1975.7682,1946.6634
884,2008-07-25,1933.2898,2076.2748,1946.9808,2076.2748
883,2008-07-24,2044.6768,2111.6812,2091.3258,2053.653
882,2008-07-23,1976.5842,2067.2532,2054.1062,1994.718
881,2008-07-22,1937.2338,1993.8114,1953.2822,1952.1034
880,2008-07-21,1895.5262,1960.2184,1952.3756,1940.3168
879,2008-07-18,1808.892,1926.7162,1915.5186,1836.0472
878,2008-07-17,1781.646,1840.5806,1827.4792,1818.4122
877,2008-07-16,1743.1116,1835.9568,1763.8296,1791.6196
876,2008-07-15,1786.1796,1853.2292,1792.3448,1813.3798
875,2008-07-14,1806.4438,1883.83,1855.813,1813.3798
874,2008-07-11,1806.1268,1875.9416,1828.2496,1853.2744
873,2008-07-10,1844.2076,1894.0754,1853.3652,1876.8486
872,2008-07-09,1823.4896,1898.6088,1885.87,1823.4896
871,2008-07-08,1751.0,1826.9804,1793.977,1813.3798
870,2008-07-07,1811.5668,1922.0014,1838.9032,1903.1424
869,2008-07-04,1858.7144,1933.5166,1903.1424,1877.755
868,2008-07-03,1836.9542,1929.4362,1877.8456,1929.4362
867,2008-07-02,1805.401,1954.4156,1943.1272,1854.1812
866,2008-07-01,1836.3194,1947.2074,1853.4556,1894.9822
865,2008-06-30,1882.2886,2010.5852,1897.9288,1976.5842
864,2008-06-27,1937.5968,2037.3324,1978.3068,1985.6056
863,2008-06-26,1945.3486,2048.2126,2030.3058,1949.3834
862,2008-06-25,1826.9804,1949.3382,1936.1006,1858.7144
861,2008-06-24,1824.2604,1934.6046,1873.4028,1831.514
860,2008-06-23,1798.9184,1889.4514,1833.5084,1875.9416
859,2008-06-20,1885.0992,2053.6984,1900.9662,2035.519
858,2008-06-19,2021.9188,2057.2796,2035.519,2049.1196
857,2008-06-18,2062.7198,2129.815,2070.4268,2111.6812
856,2008-06-17,2050.933,2117.0304,2111.8626,2070.8798
855,2008-06-16,2050.933,2101.4354,2071.6508,2056.3732
854,2008-06-13,2042.0926,2086.294,2056.6448,2068.1598
853,2008-06-12,1981.1178,2085.1604,2068.8398,2013.7586
852,2008-06-11,1994.718,2057.0532,2049.1196,1994.718
851,2008-06-10,1940.4072,2016.4786,1994.174,1962.2584
850,2008-06-09,1914.9294,2011.4464,1961.261,1972.0508
849,2008-06-06,2005.5986,2084.4804,2030.3962,2037.3324
848,2008-06-05,1974.0456,2112.5878,2037.922,2089.9206
847,2008-06-04,2071.8772,2214.4092,2091.9154,2181.4962
846,2008-06-03,2102.2516,2198.542,2182.2218,2117.1214
845,2008-06-02,2115.1266,2209.6034,2135.8898,2176.9626
844,2008-05-30,2167.896,2275.7922,2177.5522,2235.8976
843,2008-05-29,2217.084,2321.0358,2236.3508,2285.7658
842,2008-05-28,2242.2444,2298.3686,2286.491,2266.725
841,2008-05-27,2250.2232,2332.823,2260.5598,2288.4858
840,2008-05-26,2257.658,2315.6862,2289.2562,2257.658
839,2008-05-23,2309.3396,2390.9416,2316.4118,2372.8078
838,2008-05-22,2353.314,2409.9822,2373.1252,2409.9822
837,2008-05-21,2330.1934,2425.3958,2418.9584,2337.9908
836,2008-05-20,2334.7268,2389.1284,2359.2076,2389.1284
835,2008-05-16,2358.3006,2399.1016,2389.3098,2377.3414
834,2008-05-15,2298.4594,2387.451,2377.9304,2298.4594
833,2008-05-14,2252.218,2315.4144,2293.8806,2267.6316
832,2008-05-13,2256.525,2330.1934,2268.0398,2315.6862
831,2008-05-12,2248.5914,2325.5694,2316.1396,2280.3252
830,2008-05-09,2275.7922,2424.4894,2291.795,2411.7952
829,2008-05-08,2405.6752,2433.556,2417.3714,2421.7688
828,2008-05-07,2377.7948,2438.996,2432.06,2384.595
827,2008-05-06,2390.035,2433.4656,2406.7178,2407.2622
826,2008-05-05,2404.0886,2454.0472,2416.9636,2424.4894
825,2008-05-02,2370.0878,2436.9108,2425.2598,2370.0878
824,2008-04-30,2362.0638,2425.2598,2370.8586,2405.4486
823,2008-04-29,2339.3056,2422.9024,2405.4486,2350.1406
822,2008-04-28,2342.4338,2402.7286,2350.1858,2379.1548
821,2008-04-25,2322.2598,2387.6776,2379.6078,2339.2604
820,2008-04-24,2318.497,2359.2076,2340.0764,2340.167
819,2008-04-23,2326.7932,2387.088,2336.7216,2363.7408
818,2008-04-22,2357.3942,2407.2622,2364.149,2395.475
817,2008-04-21,2377.7948,2431.7426,2395.6112,2390.035
816,2008-04-17,2378.384,2438.996,2390.8962,2420.8624
815,2008-04-16,2373.7144,2419.0488,2398.0138,2375.5278
814,2008-04-15,2257.205,2392.619,2365.373,2307.526
813,2008-04-11,2189.6562,2325.6598,2312.1048,2266.725
812,2008-04-10,2184.2162,2288.2136,2237.439,2184.2162
811,2008-04-09,2131.855,2203.2116,2192.422,2149.9888
810,2008-04-08,2138.519,2196.9098,2159.0558,2185.3948
809,2008-04-07,2105.3342,2201.8516,2181.2244,2105.3342
808,2008-04-04,2098.9876,2187.8432,2105.5156,2169.7094
807,2008-04-03,2125.2814,2189.6562,2170.3894,2131.175
806,2008-04-02,2089.9206,2225.924,2124.9188,2197.8168
805,2008-04-01,2035.9724,2153.3888,2126.2788,2070.8798
804,2008-03-31,2040.9594,2121.6548,2053.1996,2112.497
803,2008-03-28,2022.8254,2144.3222,2128.5002,2062.7198
802,2008-03-27,2035.519,2094.454,2062.7198,2068.3868
801,2008-03-26,2061.9946,2119.8414,2084.2082,2098.0806
800,2008-03-25,2012.8516,2108.0542,2098.4432,2018.5188
799,2008-03-24,1927.6684,2003.2412,1995.4436,1994.718
798,2008-03-19,1947.5704,2035.4286,1957.5892,1994.718
797,2008-03-18,1922.183,2016.4786,1945.1674,1976.5842
796,2008-03-17,1953.0104,2062.7198,1977.1282,2060.5436
795,2008-03-14,2017.3852,2124.3748,2105.062,2021.9188
794,2008-03-13,1995.625,2135.255,2032.4816,2135.255
793,2008-03-12,2139.7886,2202.3046,2154.477,2176.056
792,2008-03-11,2008.4542,2134.8924,2127.5936,2040.0524
791,2008-03-10,1924.9936,2071.5146,2061.088,2012.8516
790,2008-03-07,1964.8428,2071.7868,2038.9646,2042.546
789,2008-03-05,2020.0148,2214.137,2078.8134,2214.137
788,2008-03-04,2003.785,2126.188,2032.3458,2089.014
787,2008-03-03,2076.3656,2197.8168,2089.694,2131.628
786,2008-02-29,2185.1232,2304.806,2228.8706,2289.4832
785,2008-02-28,2286.8988,2357.3942,2300.0008,2345.607
784,2008-02-27,2331.3268,2379.1548,2346.1058,2334.7268
783,2008-02-26,2297.5524,2344.7004,2335.4068,2312.9662
782,2008-02-25,2186.0296,2324.7532,2313.601,2202.3046
781,2008-02-22,2189.3392,2250.0418,2203.0756,2250.0418
780,2008-02-21,2229.0976,2301.1794,2268.176,2250.4048
779,2008-02-20,2230.4576,2316.5932,2250.6314,2314.7796
778,2008-02-19,2291.2962,2372.6264,2314.7796,2319.3132
777,2008-02-18,2300.6352,2402.7286,2313.873,2348.327
776,2008-02-15,2235.8976,2356.4876,2348.8258,2248.5914
775,2008-02-14,2198.7232,2293.9258,2280.0536,2198.7232
774,2008-02-13,2121.6548,2236.8042,2164.1784,2121.6548
773,2008-02-12,2047.306,2185.1232,2107.2838,2068.6132
772,2008-02-11,2021.9188,2203.0302,2062.5836,2195.0968
771,2008-02-08,2168.3494,2357.3942,2195.7768,2357.3942
770,2008-02-07,2184.2162,2345.607,2198.7232,2313.873
769,2008-02-06,2277.8322,2334.7268,2313.9184,2312.0596
768,2008-02-05,2330.1934,2384.595,2371.9012,2350.1406
767,2008-02-04,2322.9398,2396.3816,2350.6844,2339.5778
766,2008-02-01,2197.8168,2322.0332,2304.4886,2247.6844
765,2008-01-31,2153.434,2328.108,2248.1378,2217.1292
764,2008-01-30,2229.188,2341.0734,2239.1616,2334.7268
763,2008-01-29,2301.1794,2377.3414,2335.316,2334.7268
762,2008-01-28,2212.3234,2349.234,2324.7532,2308.433
761,2008-01-25,2208.1078,2379.1548,2366.053,2257.658
760,2008-01-24,2213.3208,2393.6616,2258.1568,2315.6862
759,2008-01-23,2137.975,2357.3942,2316.457,2137.975
758,2008-01-22,1922.183,2266.453,2138.0204,2175.1494
757,2008-01-21,2140.6952,2537.8252,2306.8008,2534.1986
756,2008-01-18,2520.5984,2706.4696,2538.2788,2692.8694
755,2008-01-17,2698.3096,2846.1002,2716.6702,2811.8724
754,2008-01-16,2749.628,2856.0734,2809.2432,2856.0734
753,2008-01-15,2842.6998,2948.6468,2866.954,2915.915
752,2008-01-14,2833.4066,2934.0488,2916.1872,2836.1266
751,2008-01-11,2720.0702,2847.0068,2836.2622,2720.0702
750,2008-01-10,2733.897,2807.9284,2744.5962,2742.7376
749,2008-01-09,2730.9504,2774.4714,2749.039,2765.4048
748,2008-01-08,2720.9768,2795.3252,2765.8578,2733.6704
747,2008-01-07,2675.6422,2745.4576,2734.2144,2697.2216
746,2008-01-04,2631.2144,2736.3904,2707.2406,2631.2144
745,2008-01-03,2566.93,2658.415,2632.0304,2566.93
744,2008-01-02,2555.1432,2614.894,2594.7656,2604.5126
743,2008-01-01,2581.4372,2581.4372,2581.4372,2581.4372
742,2007-12-31,2606.8244,2673.6474,2612.2192,2627.5878
741,2007-12-28,2597.7578,2658.415,2627.9052,2623.9612
740,2007-12-27,2603.1978,2653.6098,2624.2782,2606.9604
739,2007-12-26,2513.8436,2640.9162,2626.409,2527.8516
738,2007-12-24,2460.7568,2538.7322,2527.8972,2460.7568
737,2007-12-20,2443.5748,2497.0242,2461.3916,2486.9602
736,2007-12-19,2406.3552,2520.5984,2452.3698,2508.7204
735,2007-12-18,2450.1032,2543.2658,2474.221,2493.3976
734,2007-12-17,2505.366,2629.3104,2518.3314,2629.3104
733,2007-12-14,2552.6046,2628.4942,2619.4728,2574.8184
732,2007-12-13,2552.831,2654.7886,2568.426,2622.1476
731,2007-12-12,2580.0318,2640.2814,2617.5232,2584.0666
730,2007-12-11,2558.6794,2623.9612,2610.134,2558.6794
729,2007-12-10,2545.9858,2597.123,2559.1324,2575.9062
728,2007-12-07,2544.1722,2643.0014,2576.4958,2605.827
727,2007-12-06,2598.5734,2679.2688,2606.3258,2633.9344
726,2007-12-05,2595.8534,2649.2576,2631.94,2595.8534
725,2007-12-04,2581.3466,2683.8024,2596.6242,2658.415
724,2007-12-03,2584.0666,2665.6686,2658.5964,2584.0666
723,2007-11-30,2551.6524,2613.4888,2584.7468,2555.0524
722,2007-11-29,2534.2438,2606.5526,2555.415,2534.2438
721,2007-11-28,2511.8036,2605.827,2526.3102,2576.8132
720,2007-11-27,2558.6794,2613.0806,2576.8132,2598.3016
719,2007-11-26,2561.3994,2626.6812,2613.8514,2565.026
718,2007-11-23,2467.1034,2570.2848,2549.1136,2503.3712
717,2007-11-22,2417.961,2511.5314,2474.1756,2467.1034
716,2007-11-21,2448.0632,2538.7322,2468.0104,2518.785
715,2007-11-20,2502.4644,2591.139,2526.809,2565.6608
714,2007-11-19,2575.997,2638.4678,2586.3332,2616.6168
713,2007-11-16,2544.9884,2655.695,2607.3684,2567.2022
712,2007-11-15,2584.112,2637.5614,2603.7418,2617.6142
711,2007-11-14,2443.5296,2628.4942,2618.0676,2443.5296
710,2007-11-13,2404.1338,2469.8234,2444.3004,2419.9558
709,2007-11-12,2362.8342,2475.264,2427.1638,2465.2904
708,2007-11-08,2440.9908,2536.0122,2486.8242,2457.6742
707,2007-11-07,2386.408,2541.4522,2504.8674,2386.408
706,2007-11-06,2393.7976,2497.9312,2407.7152,2414.5158
705,2007-11-05,2389.1284,2469.8234,2415.1048,2458.9434
704,2007-11-02,2361.9276,2466.6504,2459.578,2401.6404
703,2007-11-01,2393.979,2583.1598,2422.3132,2522.4116
702,2007-10-31,2490.9042,2555.0524,2522.9102,2490.9042
701,2007-10-30,2489.7706,2584.0666,2511.9848,2563.2126
700,2007-10-29,2440.8096,2578.6266,2563.802,2440.8096
699,2007-10-26,2366.4612,2457.1298,2441.0362,2382.7814
698,2007-10-25,2351.954,2418.2332,2382.8266,2360.1142
697,2007-10-24,2314.3262,2403.6352,2366.0078,2358.3006
696,2007-10-23,2186.9362,2370.949,2358.7994,2186.9362
695,2007-10-22,2161.9116,2248.5914,2187.6162,2204.1634
694,2007-10-19,2187.8884,2379.1548,2238.799,2334.7268
693,2007-10-18,2289.3924,2543.2658,2335.543,2457.1298
692,2007-10-17,2065.9838,2452.5966,2439.2682,2312.0596
691,2007-10-16,2372.8986,2447.1562,2401.1872,2411.7952
690,2007-10-15,2326.5668,2422.6758,2415.5584,2326.5668
689,2007-10-12,2304.806,2469.8234,2327.3372,2357.3942
688,2007-10-11,2344.0204,2408.1688,2384.2776,2372.8078
687,2007-10-10,2357.3942,2431.652,2373.1252,2384.595
686,2007-10-09,2146.1352,2371.357,2357.802,2189.5658
685,2007-10-08,2162.0932,2293.9258,2191.4246,2251.2662
684,2007-10-05,2196.0032,2302.086,2252.1274,2196.0032
683,2007-10-04,2140.6952,2207.7904,2196.502,2166.989
682,2007-10-03,2065.9838,2215.8596,2170.2082,2081.7604
681,2007-10-01,2052.973,2110.593,2075.7308,2081.7604
680,2007-09-28,2056.3732,2129.815,2081.9418,2112.5878
679,2007-09-27,2093.1846,2143.4152,2103.702,2104.4276
678,2007-09-26,2096.2672,2199.5394,2105.289,2199.5394
677,2007-09-25,2115.6252,2199.6298,2175.6934,2153.2074
676,2007-09-24,2074.5068,2153.3888,2136.7964,2103.3394
675,2007-09-21,1950.3808,2079.947,2062.1758,1979.3042
674,2007-09-20,1958.4958,1994.718,1987.5552,1970.2376
673,2007-09-19,1881.3816,1981.1178,1970.1468,1894.9822
672,2007-09-18,1819.727,1871.3176,1866.3306,1836.0472
671,2007-09-17,1832.511,1866.784,1839.1754,1849.6478
670,2007-09-14,1836.9542,1876.395,1844.6608,1836.9542
669,2007-09-13,1818.0948,1844.5702,1837.4072,1826.9804
668,2007-09-12,1800.6862,1833.3272,1825.1218,1800.6862
667,2007-09-11,1795.3822,1819.727,1800.9584,1819.727
666,2007-09-10,1763.5122,1808.3932,1801.7746,1763.5122
665,2007-09-07,1771.6724,1804.3132,1778.382,1797.921
664,2007-09-06,1766.2322,1801.5932,1798.2384,1767.955
663,2007-09-05,1764.6002,1812.7456,1774.8002,1795.2462
662,2007-09-04,1769.0428,1791.6196,1787.5396,1772.579
661,2007-09-03,1764.8722,1796.1532,1773.0776,1776.206
660,2007-08-31,1722.7564,1786.0886,1776.659,1730.7806
659,2007-08-30,1710.0172,1744.4716,1729.4206,1712.7376
658,2007-08-29,1675.7898,1722.7108,1713.4628,1677.3768
657,2007-08-28,1641.1088,1713.6442,1704.6228,1641.1088
656,2007-08-27,1608.468,1668.2188,1661.827,1608.468
655,2007-08-24,1579.4542,1613.0016,1608.9214,1579.4542
654,2007-08-23,1570.478,1641.0636,1579.998,1609.375
653,2007-08-22,1556.7868,1623.8818,1603.3906,1583.9876
652,2007-08-21,1574.014,1642.9224,1584.3046,1626.6018
651,2007-08-20,1604.8414,1648.3624,1624.5618,1604.8414
650,2007-08-17,1541.3732,1609.375,1589.2464,1559.507
649,2007-08-16,1566.7604,1622.9752,1576.8698,1622.9752
648,2007-08-14,1645.6424,1670.1232,1660.8748,1648.3624
647,2007-08-13,1636.8476,1668.3096,1658.2452,1641.1088
646,2007-08-10,1612.095,1651.8078,1641.789,1636.5754
645,2007-08-09,1663.7762,1732.6844,1670.1232,1700.044
644,2007-08-08,1636.5754,1709.1106,1700.6332,1636.5754
643,2007-08-07,1618.4416,1649.9946,1637.3462,1618.4416
642,2007-08-06,1588.6116,1623.8364,1615.8576,1604.8414
641,2007-08-03,1628.5514,1667.3122,1633.1754,1632.9488
640,2007-08-02,1585.8008,1667.4032,1633.4928,1585.8008
639,2007-08-01,1623.8818,1705.484,1630.2288,1705.484
638,2007-07-31,1664.6826,1721.8044,1715.7294,1700.044
637,2007-07-30,1668.355,1722.7108,1675.4272,1691.8834
636,2007-07-27,1683.7234,1757.1652,1692.2918,1741.9328
635,2007-07-26,1729.0578,1766.2322,1759.8852,1745.1968
634,2007-07-25,1702.764,1735.405,1725.794,1730.418
633,2007-07-24,1729.2392,1751.7252,1733.3192,1740.845
632,2007-07-23,1700.9506,1736.3114,1732.594,1709.1106
631,2007-07-20,1705.0758,1742.658,1710.879,1719.0842
630,2007-07-19,1645.6424,1745.3782,1719.4922,1662.6882
629,2007-07-18,1635.6688,1676.4698,1650.176,1676.4698
628,2007-07-17,1618.4416,1662.8696,1656.84,1618.4416
627,2007-07-16,1602.5744,1618.4416,1610.7802,1613.9082
626,2007-07-13,1564.947,1619.7112,1603.4814,1577.6406
625,2007-07-12,1532.3062,1564.131,1558.5096,1532.3062
624,2007-07-11,1534.6184,1557.6934,1542.9598,1534.6184
623,2007-07-10,1536.9758,1554.9734,1543.4584,1551.3468
622,2007-07-09,1542.3706,1558.6,1551.3468,1551.3468
621,2007-07-06,1544.0932,1571.2936,1551.7546,1550.4398
620,2007-07-05,1523.6926,1562.7256,1548.536,1554.9734
619,2007-07-04,1545.9064,1569.4806,1555.6082,1545.9064
618,2007-07-03,1526.866,1551.8908,1546.3146,1526.866
617,2007-07-02,1523.239,1550.2586,1527.3196,1540.4662
616,2007-06-29,1531.4448,1551.7998,1541.645,1541.1918
615,2007-06-28,1528.2712,1552.2534,1534.3462,1548.6268
614,2007-06-27,1534.1196,1550.6668,1539.2424,1540.285
613,2007-06-26,1541.2824,1558.963,1544.5464,1546.8132
612,2007-06-25,1537.9732,1553.1598,1546.8586,1541.3732
611,2007-06-22,1538.2902,1572.2006,1545.045,1564.0404
610,2007-06-21,1562.1818,1582.1742,1571.4298,1570.387
609,2007-06-20,1559.507,1580.3606,1570.4324,1559.507
608,2007-06-19,1513.2658,1570.2966,1565.9896,1513.2658
607,2007-06-18,1510.591,1535.4796,1515.3058,1523.239
606,2007-06-15,1510.8628,1550.4398,1523.239,1537.7462
605,2007-06-14,1524.146,1544.9998,1537.9276,1538.925
604,2007-06-13,1512.4498,1549.5334,1517.346,1536.8396
603,2007-06-12,1506.9188,1551.3468,1540.965,1512.359
602,2007-06-11,1507.3724,1535.4796,1512.5402,1511.4524
601,2007-06-08,1486.9716,1538.1996,1505.2414,1496.9452
600,2007-06-07,1506.0122,1546.768,1512.2684,1518.706
599,2007-06-06,1524.146,1588.5208,1529.9034,1579.4542
598,2007-06-05,1563.1336,1587.6142,1582.2194,1584.713
597,2007-06-04,1573.2432,1600.308,1577.4594,1600.308
596,2007-06-01,1582.446,1613.0016,1587.0248,1595.7744
595,2007-05-31,1584.9846,1605.5666,1595.9556,1588.5208
594,2007-05-30,1579.4542,1613.9082,1589.3822,1586.7078
593,2007-05-29,1552.2082,1601.0332,1591.0144,1559.507
592,2007-05-28,1554.9734,1586.5716,1562.0456,1564.947
591,2007-05-25,1542.2798,1574.9206,1565.627,1552.2534
590,2007-05-24,1555.9256,1596.6814,1564.403,1582.2194
589,2007-05-23,1585.982,1618.4416,1591.9208,1604.8414
588,2007-05-22,1576.2806,1613.9082,1609.6016,1605.748
587,2007-05-21,1545.9064,1613.9082,1597.18,1545.9064
586,2007-05-18,1510.1376,1545.9064,1540.8288,1519.2046
585,2007-05-17,1486.9716,1530.6288,1527.6366,1491.5052
584,2007-05-16,1449.0268,1491.233,1481.8942,1468.8378
583,2007-05-15,1444.4024,1471.7844,1448.7546,1466.1178
582,2007-05-14,1455.2376,1475.1846,1469.654,1459.9978
581,2007-05-11,1409.9484,1450.2506,1441.8636,1423.5034
580,2007-05-10,1428.037,1463.3978,1433.8396,1450.7494
579,2007-05-09,1430.077,1450.7042,1448.0746,1446.0798
578,2007-05-08,1441.637,1463.9418,1444.9466,1460.6778
577,2007-05-07,1444.3572,1466.843,1455.6456,1444.3572
576,2007-05-04,1429.9408,1497.6704,1434.8822,1497.6704
575,2007-05-03,1428.037,1475.9102,1471.6488,1431.4822
574,2007-04-30,1364.5686,1427.5382,1414.5272,1388.1424
573,2007-04-27,1388.6412,1473.3714,1394.6708,1473.3714
572,2007-04-26,1432.5704,1473.1902,1447.7572,1460.6778
571,2007-04-25,1418.9698,1455.3734,1450.568,1454.1494
570,2007-04-24,1400.8362,1438.0106,1432.9782,1408.9962
569,2007-04-23,1384.5158,1414.4364,1409.087,1405.3696
568,2007-04-20,1355.5016,1400.8362,1397.436,1373.6354
567,2007-04-19,1325.5808,1359.5816,1353.5976,1341.9014
566,2007-04-18,1337.4584,1355.5016,1347.7494,1340.3144
565,2007-04-17,1317.3754,1348.9732,1338.3196,1340.9944
564,2007-04-16,1281.1532,1328.3008,1323.7672,1287.3186
563,2007-04-13,1252.9098,1282.9662,1279.0224,1267.3712
562,2007-04-12,1240.3518,1261.9312,1258.1686,1240.3518
561,2007-04-11,1248.6028,1267.5526,1257.579,1254.4054
560,2007-04-10,1243.5254,1258.486,1252.9098,1254.6776
559,2007-04-09,1236.3626,1257.579,1254.6776,1236.3626
558,2007-04-05,1226.8424,1241.1678,1230.8768,1241.1678
557,2007-04-04,1218.5914,1240.3518,1235.9544,1218.5914
556,2007-04-03,1187.3558,1220.4046,1216.0528,1192.2972
555,2007-04-02,1183.2306,1235.7278,1190.9372,1228.5652
554,2007-03-30,1227.6582,1245.3388,1240.6692,1233.3252
553,2007-03-29,1215.962,1239.5362,1229.5626,1228.5194
552,2007-03-28,1217.7754,1251.2324,1222.8076,1251.2324
551,2007-03-26,1234.0052,1254.2698,1237.813,1250.7788
550,2007-03-23,1233.0986,1254.859,1250.5068,1248.5124
549,2007-03-22,1221.6742,1287.4998,1246.0188,1287.4998
548,2007-03-21,1185.4972,1219.2262,1215.0102,1195.743
547,2007-03-20,1195.0172,1207.7566,1197.783,1200.367
546,2007-03-19,1175.977,1194.1108,1191.3908,1185.0436
545,2007-03-16,1144.2426,1183.2306,1178.5158,1144.2426
544,2007-03-15,1157.1632,1187.7642,1163.9634,1173.257
543,2007-03-14,1161.4698,1187.7642,1165.142,1187.7642
542,2007-03-13,1190.5746,1207.5296,1203.087,1196.7404
541,2007-03-12,1185.9506,1209.978,1193.2042,1202.2708
540,2007-03-09,1183.9106,1224.0316,1195.4708,1223.125
539,2007-03-08,1169.3582,1213.6044,1210.2496,1192.2972
538,2007-03-07,1144.3336,1206.8044,1169.0408,1200.503
537,2007-03-06,1147.0536,1184.1372,1178.1532,1147.0988
536,2007-03-05,1133.3626,1178.697,1141.704,1178.697
535,2007-03-02,1187.7642,1240.3518,1194.4282,1238.4478
534,2007-03-01,1196.2868,1269.366,1239.2188,1256.219
533,2007-02-28,1219.5888,1260.299,1228.2024,1260.299
532,2007-02-27,1260.4352,1282.4224,1273.854,1273.8088
531,2007-02-26,1245.3388,1310.167,1275.894,1310.167
530,2007-02-23,1272.3582,1308.127,1280.9714,1287.4998
529,2007-02-22,1272.9926,1292.9398,1281.8784,1272.9926
528,2007-02-21,1270.5448,1291.1268,1274.9422,1287.4998
527,2007-02-20,1279.0676,1309.9858,1282.5584,1279.521
526,2007-02-19,1280.2462,1296.5668,1285.9132,1282.0598
525,2007-02-15,1253.9524,1279.3398,1275.6222,1255.7654
524,2007-02-14,1230.0156,1259.3924,1248.648,1242.2562
523,2007-02-13,1215.962,1252.139,1239.1278,1228.5652
522,2007-02-12,1224.6208,1269.094,1229.3812,1269.094
521,2007-02-09,1253.9524,1277.5262,1258.7124,1273.854
520,2007-02-08,1254.859,1268.4596,1265.15,1263.926
519,2007-02-07,1252.3202,1268.4596,1264.2434,1264.8326
518,2007-02-06,1253.0454,1276.6196,1259.3924,1260.299
517,2007-02-05,1245.6106,1262.1126,1258.4404,1251.2324
516,2007-02-02,1239.944,1263.3364,1244.2506,1260.3898
515,2007-02-01,1237.6318,1249.464,1247.1976,1237.6774
514,2007-01-31,1232.373,1260.299,1237.2692,1254.859
513,2007-01-29,1238.5388,1263.926,1252.8642,1245.7922
512,2007-01-25,1235.0026,1248.5124,1241.848,1243.9788
511,2007-01-24,1233.3704,1245.7922,1241.0318,1240.3518
510,2007-01-23,1227.6582,1252.139,1233.8692,1244.8854
509,2007-01-22,1242.664,1262.0216,1245.2936,1255.7654
508,2007-01-19,1246.6988,1277.5262,1251.4588,1268.4596
507,2007-01-18,1223.125,1254.4054,1239.4452,1223.125
506,2007-01-17,1220.4954,1234.7304,1223.8502,1228.5652
505,2007-01-16,1218.5914,1243.9788,1221.3116,1241.2588
504,2007-01-15,1216.778,1244.2506,1237.3144,1219.498
503,2007-01-12,1173.71,1219.4528,1215.0554,1183.2758
502,2007-01-11,1151.4962,1177.337,1174.2996,1158.7498
501,2007-01-10,1146.1014,1170.446,1154.4884,1159.3846
500,2007-01-09,1152.8562,1167.817,1160.9712,1160.5634
499,2007-01-08,1149.6828,1168.3608,1157.9338,1167.817
498,2007-01-05,1158.7498,1189.3054,1168.3608,1158.7498
497,2007-01-04,1157.8432,1178.697,1160.8808,1166.91
496,2007-01-03,1138.8026,1171.2622,1164.9156,1138.8026
495,2007-01-02,1135.6748,1165.0968,1162.0594,1135.6748
494,2006-12-29,1147.1896,1168.1796,1151.8136,1158.2964
493,2006-12-28,1150.7258,1181.417,1157.5258,1177.337
492,2006-12-27,1160.6538,1176.657,1172.2144,1160.6538
491,2006-12-26,1151.1336,1163.1926,1157.6164,1153.4002
490,2006-12-22,1138.8026,1156.4832,1152.7202,1144.2426
489,2006-12-21,1127.1516,1151.4962,1143.6084,1151.4962
488,2006-12-20,1116.2714,1155.1232,1132.0934,1142.4296
487,2006-12-19,1116.1354,1176.7022,1136.1278,1176.7022
486,2006-12-18,1128.829,1175.977,1168.8596,1145.1496
485,2006-12-15,1127.9224,1152.4032,1136.536,1145.1496
484,2006-12-14,1123.4798,1154.035,1143.7896,1131.9116
483,2006-12-13,1089.8416,1125.2024,1122.5728,1102.0816
482,2006-12-12,1070.8008,1141.5226,1095.3268,1121.3942
481,2006-12-11,1110.6952,1160.5634,1122.7542,1148.7762
480,2006-12-08,1145.1948,1187.7642,1149.5014,1187.7642
479,2006-12-07,1156.982,1186.8572,1179.377,1156.982
478,2006-12-06,1152.0402,1178.1074,1160.6538,1164.7338
477,2006-12-05,1147.4162,1224.0316,1160.5634,1224.0316
476,2006-12-04,1138.3492,1157.8432,1142.52,1143.3362
475,2006-12-01,1131.549,1150.5898,1143.3362,1134.4504
474,2006-11-30,1125.2024,1151.4962,1128.829,1151.4962
473,2006-11-29,1129.4186,1146.9628,1132.5464,1137.76
472,2006-11-28,1126.2902,1160.5182,1134.269,1155.4858
471,2006-11-27,1133.3174,1149.6828,1134.9948,1145.3762
470,2006-11-24,1140.7066,1155.5764,1143.8348,1153.0376
469,2006-11-23,1150.2272,1167.7712,1152.7658,1161.5608
468,2006-11-22,1154.2164,1169.63,1158.9764,1157.9338
467,2006-11-21,1137.896,1159.3394,1155.0324,1137.896
466,2006-11-20,1121.1224,1148.7762,1140.2534,1142.384
465,2006-11-17,1137.0348,1153.0376,1141.704,1152.8562
464,2006-11-16,1142.4296,1162.286,1145.6028,1156.9364
463,2006-11-15,1140.7522,1167.817,1144.2884,1160.3364
462,2006-11-14,1154.2164,1178.697,1158.5686,1178.697
461,2006-11-13,1160.2912,1171.897,1166.7286,1166.0034
460,2006-11-10,1136.1278,1172.1688,1166.23,1160.4724
459,2006-11-09,1127.0156,1148.3228,1143.6988,1142.4296
